次元1,次元2,次元3,次元4,次元5,次元6,次元7,次元8,次元9,次元10,次元11,次元12,次元13,次元14,次元15,次元16,次元17,次元18,次元19,次元20,次元21,次元22,次元23,次元24,次元25,次元26,次元27,次元28,次元29,次元30,次元31,次元32,次元33,次元34,次元35,次元36,次元37,次元38,次元39,次元40,次元41,次元42,次元43,次元44,次元45,次元46,次元47,次元48,次元49,次元50,次元51,次元52,次元53,次元54,次元55,次元56,次元57,次元58,次元59,次元60,次元61,次元62,次元63,次元64,次元65,次元66,次元67,次元68,次元69,次元70,次元71,次元72,次元73,次元74,次元75,次元76,次元77,次元78,次元79,次元80,次元81,次元82,次元83,次元84,次元85,次元86,次元87,次元88,次元89,次元90,次元91,次元92,次元93,次元94,次元95,次元96,次元97,次元98,次元99,平均
-0.005633825281813776,-0.8474961300485842,-0.4224143768865398,0.33302269318255895,-0.6003385807088145,-0.9033982353014715,-0.7526575307311787,-0.897310034216435,-0.05316713969338582,-0.8818032521576665,0.7210924741276613,0.2536396045382858,0.6224667568340182,-0.6742227019151604,-0.05429381106128961,-0.3757557073869504,0.4857236663470812,-0.8632464156716861,0.07491942634765703,-0.9087690309510519,-0.9718959337310223,-0.8152666211831855,-0.08884539344363274,0.11261696910280783,0.8607423724023413,0.3976263944372004,0.3883642691569682,0.9543373588182207,0.9241825043136722,0.7588923343709453,-0.9856204268378188,0.8921569663719587,0.029484270638507448,0.6609402106063708,0.7747250975927887,0.982610633229003,-0.9685683047116062,0.11331228557987139,0.5217926350256493,0.9051564867587109,-0.7573634918934449,-0.45986690809633524,0.5891325442739437,-0.4491387983174957,0.23070842207063957,-0.7043116620587858,0.7922662398088121,-0.9764225051134421,0.5436158363244066,-0.5744266512265902,-0.24588246690518756,0.3427897418742367,-0.9165368483230097,0.8546132739691145,-0.0005208422245654987,0.08167461638129725,-0.10350795555030212,0.9471179108977985,-0.6022671531484777,-0.5644903258509275,-0.9958991719191593,-0.7373338900837618,-0.5620838373615354,-0.43222923377957945,-0.81375904009308,-0.5778758696125016,0.992184934812165,-0.32149153675844644,0.6453362688401956,0.14389419592693842,-0.5210137439638852,0.687819569150543,-0.3964885778551438,-0.9360431630890687,-0.7974846794284861,-0.8516901118052657,-0.13280374395473138,0.9361655799404069,0.5636472700767275,-0.6572906970342214,0.906861007097165,-0.20570771070394045,0.5480564458497541,0.06643451171214765,0.603733092318405,0.3668856869110446,0.599155888179861,-0.9546227529028661,-0.6666085602721542,-0.9065838660654567,0.35278163132043805,-0.2671322922457411,-0.1196085929883064,0.08136506276625655,0.48149910192934264,0.8654789666427668,-0.4611809629862591,-0.10926441001446863,-0.06030364063155835,0.9734774090529623
-0.8900747303225057,0.283351202498613,0.3611926097196907,0.5868071708051685,-0.7709760680680794,-0.7542301009398349,0.3192918665889245,-0.19043134076885304,-0.35546406381862405,-0.3259610766011818,0.15608726810278195,0.3972511751752966,-0.0539197327829849,0.6646597611549687,0.12161784573675849,0.5713770893992526,-0.9669451775206757,-0.30355110880263947,-0.7248418178077038,0.9096809452411392,0.17465773092035175,0.5035068374698347,0.23999100067312495,0.946009047433688,0.8584647076710017,0.6457809625462366,0.9467886964545298,-0.932643029519377,-0.8196995298340501,0.7398338092452037,-0.8773224249246386,0.4356789371946803,-0.819934378882695,-0.922831991366069,-0.4935372757890296,0.18890513687008337,-0.5168350058926618,0.8834786910092131,-0.3838659586342721,0.5641986357680963,0.5698430630721625,-0.33738247619348116,0.6311186699162531,-0.6500172471126031,0.149775661292175,-0.5869275005564695,0.09828988062672583,0.42726745907916863,0.596222436875233,-0.2670988129581956,0.0177752880151526,-0.8896485891204211,-0.4367178107362414,-0.9937796268433143,0.9429295760512381,-0.33795705013867794,0.6950285390337405,-0.5279980409090137,-0.03085682527667133,0.4418872956660692,0.5912518740713759,-0.918896063369007,0.3195392348080426,0.3239772631160961,-0.5899358532665577,-0.8210813274684119,-0.5515397042900967,-0.8476983529810622,-0.49647519259929074,0.96633357883571,-0.13806958177750706,-0.7060868451982678,-0.9042899946636819,-0.36724958907418415,-0.7797136637479352,0.5773139908818662,0.4871359869169545,0.8746508125583476,-0.9785543681413663,-0.3029695685734517,-0.6054632661653611,-0.015449719227258574,-0.9687909108984464,0.7796973076002439,-0.6444134660608679,-0.5814906076249813,0.8857998239227305,-0.9377456128424736,0.970302692539264,0.6554129394446704,0.6870379107963813,0.8010789540725661,0.9394048237756844,0.461438033478791,0.542200132121084,0.6567795020211243,-0.612277287322686,0.8962592036260009,0.22744446637661175,0.7480878050601525
-0.9545982291977747,-0.9224485277775984,-0.5233162982295704,0.8192040218286275,0.49169023347192065,-0.40521777113067026,0.8894245573785003,-0.44477394243658874,0.7266017255028374,-0.5427737487141605,0.45603821346939577,-0.35820461325015207,0.6860747332349488,-0.011319050719981405,-0.9628065269050627,-0.9344766226341077,-0.6262362639775291,0.8977534726465797,-0.735062786032053,0.9471433262188963,0.7105338929217452,0.9021293539820031,-0.804438069939953,-0.3958546075980316,0.3596055763161027,-0.05824373824653295,0.7107426685656719,-0.7698944810707405,-0.46142239411491515,-0.6863840048599376,0.5768406763040159,0.4091684477517583,0.21427718062761236,0.28030687451879654,-0.3409737232496354,-0.9697765665097688,0.8002010373854042,0.7820307750963265,0.026748347113724757,-0.21686893923517736,-0.7487385899788749,0.3157004504245903,0.5189132885905271,-0.27588937373098876,0.47424026504664163,-0.7867933075180483,0.765518342374017,0.9418278740297528,-0.8294070335998833,-0.7936624340508576,-0.9467950100230309,0.9936261352497778,0.6995299637711488,-0.2891124751692371,0.3351236552019017,0.6466685093131962,-0.14779873155321455,-0.21354827662537434,-0.7086162012765095,-0.8741107541235562,-0.3490927217107377,-0.8106672386317718,-0.6530406606828257,-0.22688644336215114,0.235246671507792,0.22287178201304014,0.42594004726437906,0.9927439047723685,0.8068469961353323,-0.8710723231277857,-0.3144729858037125,-0.5745005289565767,-0.7237532057160868,0.47682343840081776,0.2850665821826558,-0.609508285014222,-0.8270945518453798,-0.8414249801074327,0.8754614753526054,-0.699736282066525,0.5411825313388432,-0.9203100500899613,0.5966434993698965,0.9197825582623667,0.7883328209184444,-0.9378344097913826,-0.039716807888795946,-0.713695516794674,-0.5043817462381107,0.7824370285684419,0.1178036790076965,-0.5161181480263289,-0.06944540726647497,-0.057898141136098924,0.9551975332706741,-0.39258311734237106,-0.7477433399806752,0.38427907648696413,0.11110595413935742,-0.9920074824431315
-0.02165673401391932,0.46478187323454434,-0.9968918160976589,0.6616134543404059,-0.47467744402643897,-0.5069262395522157,-0.8324835787532161,0.7456846962175914,-0.904309863006167,0.38461559373622567,0.860858147306033,-0.12865272093276703,-0.2665777953626054,0.28705624225555026,0.9730251772150725,-0.9709559009983022,0.13681336724447146,-0.9095590894745044,-0.6007820983375166,-0.7945327155666367,0.5821306792025756,-0.7394886399935044,0.9637938892333473,-0.796002315327341,-0.2949886744758342,0.5182779173010981,-0.5481577386021836,0.004288207699679192,-0.7566230183354212,0.5557839771269507,-0.5296829275056195,-0.9152016127271743,0.8824702527274183,-0.9682416803328235,0.6467380551967209,0.8593444988786678,-0.8010013791452786,-0.45541568413737243,-0.7131007413118537,0.2934730248420162,-0.8257585265641002,-0.4047494082336113,-0.9545734176759777,-0.6112506791749286,0.18385940487857633,0.4252468392786457,0.9954119141612648,-0.38810040576255567,-0.41852168085250774,-0.8005640884560608,0.17682564321188232,0.6872871404870855,0.9433340046202814,0.6263978762995764,-0.031105793158422657,-0.8268389954619672,0.869181362115127,-0.14699470576259843,-0.540730698376977,-0.902399373071704,-0.7963064993783506,-0.6923863999682875,0.665133866355171,0.2448456039712914,-0.9379950107692899,0.33649980913844424,-0.7748221542820127,0.850065633317416,0.5045269540327117,0.10512791682566092,-0.006763185125211568,0.7161188381128553,0.9475482626789534,0.8089357472540173,-0.44266443963723556,0.1369248399435823,0.010239246259031165,-0.3353067006557432,-0.30083395876849295,-0.2204293169874063,0.6562009924113423,0.8101524726463214,-0.9932602817537158,0.23049316785092544,0.863199527975574,0.060715834666096424,0.933432025511276,0.8961240536869549,-0.1962774953725066,0.5294028724329335,-0.28930188451525085,0.6819097762039624,0.1517606673029923,-0.7636735162727013,0.8828563628481195,-0.5898454723331358,0.9674783604034396,-0.6219136163694452,-0.7632326925004166,-0.966543152168538
-0.03824705967960518,-0.1755218073205974,0.06806863135045593,0.04049313117915998,-0.9272740857949301,0.18422281708746235,-0.6526137965007599,-0.525736158358941,-0.8078179284810265,-0.993842644143701,0.5587163890883841,0.6170408452750881,0.721460947360001,-0.7705674728485915,-0.5768370407428355,0.768390619294762,0.6204574604787384,-0.451369358060163,-0.06855215110272561,-0.9152915147232403,0.415926410360419,-0.769177373773335,0.7041813963492451,0.010125434438941983,-0.5208618860874991,0.7952137467693167,0.905575425537251,0.8094784549550005,-0.4395551082394147,0.3813881879091887,-0.9479910500141102,0.16312861512025312,0.5775038816722419,-0.9580784568553063,0.21624340502035566,-0.6407055668698741,-0.6204638859617275,-0.8921717947602634,0.32659070958320213,-0.060746109319481656,0.633720739751944,-0.3017131044754734,-0.35550694896964397,-0.33514866056025694,0.8022681175964432,0.9290044097609768,-0.602552732395501,0.3655202290099052,-0.40896620285075325,-0.7276381417539752,-0.8654114155724032,-0.5033535762716088,0.4920180171765931,-0.3764342120774462,-0.9323051820688163,-0.47684079447728434,-0.6955216141316035,-0.748447427931329,0.4581576048949163,0.954430813255933,0.9257138099496469,-0.05734886759717128,-0.8221452008866686,-0.6618153997604064,0.07123222428643738,-0.20711218035329781,0.796414728538814,-0.45317972466256473,-0.8434382559335969,0.7305285031753616,-0.8378808592070196,-0.5883434062872758,0.6272052876942763,0.3639599859126921,-0.9470688162486267,-0.6205878254165068,-0.16085831709441745,0.5783337689446231,0.5846536567305546,0.34524990568979186,0.6203650843852079,-0.6060929538709111,0.8227077217054225,-0.9384632842502632,-0.9825144031861617,-0.6627200320117715,0.9020313768166841,-0.8893266291246295,-0.281099277316853,0.7706349875767992,-0.4567771634577408,-0.7832383130860477,0.8831872322339803,-0.5799322890584061,0.07041192077203262,0.8326395402380923,0.6713296100962917,0.5833357355399711,0.48083084617727334,0.6101166500831868
-0.6510991430297011,0.8602111904821953,-0.1528840625656751,-0.8997433663247564,0.025025233122083046,0.036811922241279826,0.48150975128502727,0.3244005206867081,0.5096328313358683,-0.7427810796833427,0.5191686427287638,-0.6309055466785781,0.5763684971336082,-0.5592798182947187,0.6838068599735039,-0.023255454665883635,-0.3762623298390073,-0.00620716594856241,0.2511611353457438,-0.0450369739862444,-0.03317865870966419,0.8769271140093011,0.6461853565393109,-0.49640276526599303,0.7400329081802046,-0.10824663703518045,0.22012099824541087,-0.33747663420165797,-0.3872693047891731,-0.9642063356798176,-0.8292839274267755,0.18931605596629708,0.3451432524507254,0.7943864615864746,0.871394207813211,-0.6755982921006735,-0.19074965151800993,-0.8418533965936946,0.8222850505728914,-0.5506250693308055,-0.927807773953381,0.9034863043527172,0.672122965403712,0.9749671197210117,-0.886432337566961,-0.40659766215543724,-0.47381130698682017,0.6434726548121921,-0.06571284897971408,-0.8133824525094603,-0.14946464071649457,0.1301756347669918,-0.6606613591523233,-0.41106457700489263,0.20991690356275416,-0.20432104510437532,0.37094873504597037,0.7804622210300941,0.7399203862364279,0.8640826906463664,0.8539463810348463,0.9564243986887572,-0.7189052634111144,0.34457352342665104,0.5085915958764229,0.7814114282742782,0.4193487982291422,0.47190225905609107,-0.7064839789782874,-0.7993513290444852,0.9878239394004122,0.2651832264874645,-0.9015401909635821,0.5995427785211832,0.6060744223698198,0.7447073770935047,-0.9050510458324874,0.13974337019770322,0.9804659838167129,0.7940503354605177,-0.8007891290633742,0.6143293485935885,-0.012509089805245566,-0.7993368857555536,-0.7604074126926591,0.968403515616497,0.8744890409012016,-0.4003322286207751,-0.9778012150162425,0.5729541827101449,0.8544464478028385,0.42290422048150955,0.7391176961964522,0.9373160717616903,-0.8205074304320538,-0.8295476863112846,0.2166809477047047,0.821117567696497,0.8146294033658821,-0.463448929691721
-0.7872952411622619,0.14248145301766812,-0.8582284131043251,0.4637373082355086,0.6785363547181728,-0.8315745591574251,-0.47254852051728435,0.4016875883816525,0.5456581297393014,0.6971059550247395,0.8789308477929774,0.21326557853166694,-0.21671239949674992,0.7898900062382843,0.24661002101656182,0.849425910756447,-0.5618739113633135,-0.1728651569952554,0.40052693691414765,0.7358428076569761,0.770408033649702,0.6300931789052364,0.36571710210327435,-0.877375760720956,0.3721602807396929,0.9331187236137181,0.778571420619421,-0.9471718399882157,0.9367064936653263,-0.31454341455407975,-0.40806020570795276,0.5393175897963883,-0.4590219530705649,0.8120038546311033,-0.7657736350656047,0.6282170223930001,-0.9971665177498319,-0.9457874090436463,-0.6313360768595948,-0.686732458751984,0.5458660760652526,0.4584029849975191,-0.15495557310923558,-0.9757646474484475,0.6101105399938598,0.7031557764836057,-0.5346522763791176,0.08280351627221649,-0.26688248215314325,-0.5290689818185479,-0.7109114472331864,0.11093328873614394,0.4405673149093715,-0.8744254841352676,-0.8444630896316137,-0.47535828157088,0.6177387034009938,0.9042112179781083,-0.6159989334224478,0.9904687108786521,-0.8800608091712827,0.9940514144379925,0.944183924479551,-0.6285185441668626,0.5428981331523357,0.02514856268049792,0.31299790290495666,0.6331471329204696,0.8867633745161185,0.5146780476681116,-0.024697654055070295,-0.8752672972101885,0.09163491457177453,-0.6385695055358903,-0.7816532249649845,0.4840166576326589,-0.17620428654666054,-0.9766717529286626,0.9958165044100498,0.8783128992898929,-0.5838777906241865,-0.17955108009102838,0.7953966421565212,0.24202778844797046,0.4604074485800562,0.49600664294126484,-0.6932508618918665,0.9498301485708158,-0.7712412810160898,0.5937222129735737,0.07155088146636557,-0.8431685325511862,0.27082519953884177,0.8619239944144877,-0.5991520091938798,-0.7523841823245887,-0.21302701446940575,-0.2041160948509324,0.2915207149602208,-0.6632549116829871
0.8113139628749548,0.5953534851849843,-0.33523845276047126,-0.037289383159541,0.5286740647932744,0.7437879594908401,0.6383280484299192,0.5796568252261355,-0.7329469116330687,-0.7038310438503578,0.34145509109987837,-0.8921185339079651,-0.838695805815976,-0.4277785045110166,-0.6984453416252772,-0.5576714484319608,0.1288871691578779,-0.2171296811230976,0.6544161671775673,-0.7900427549290335,0.8035544330504227,-0.8559788218672955,0.9080896680777678,0.19960523210740055,-0.9469041115896778,0.45124340831269205,0.9449449924828125,0.8745189879680663,0.1153217352675544,0.587759762373557,0.5615566943647645,0.7765863855152011,-0.27165075076836764,-0.48285868016682243,-0.9775270115189811,-0.3251967728967703,0.6455040025310054,0.5117094484337208,-0.1857687762850927,0.6249569860348088,-0.858931648215369,0.7316759580344615,-0.6031567052129859,0.19014003013229563,0.31274154757944694,0.4901307359705571,-0.5738609825225461,-0.7145945319448441,-0.8323264479155813,-0.8740588971333311,0.83679016130314,0.46454053381585736,0.3058622421391618,-0.7805371743733582,0.12345718246863702,-0.3533739614123239,0.8461027317754793,0.5060710213319175,0.7372020257648368,0.8772999382690432,-0.4124555262126808,-0.4801712041318069,0.4137202818446112,0.8065444106212585,0.3822346272141073,-0.8883801255521507,-0.9300299305821582,0.7817966544869688,0.3564985918866088,-0.9442392631836772,-0.6759428834668871,0.1309468111358374,-0.4859789486158562,0.8891672113138422,-0.37533974543170323,0.17974840970022965,0.482967691494529,-0.7349074399513654,0.3656535905409397,0.7729478959886731,0.7042295949519651,-0.6550379564145976,-0.9978170004862409,0.5700269202213164,-0.0766093611044305,-0.7763265654725896,0.1275407980511587,-0.9663918363719083,-0.6040818416459047,0.9238604226105166,-0.8492102652799791,0.2813430753231374,-0.36419879642440933,0.48374880957848854,0.9633147587696824,-0.9845421204228156,-0.27689651821448136,-0.7638730681872532,-0.7531476606319193,0.8510201862575483
-0.44342312406152384,-0.8976078712358415,-0.2083658340833412,0.7601266103149293,-0.07843959193314498,-0.7644864887756034,-0.44499628446262274,-0.8852270048550588,0.6368900083475454,0.371654171843794,0.8581370479252598,-0.99639800825159,0.9889489672090768,-0.9416676485043469,-0.2024275649585534,0.48688320443376754,-0.9590411438312714,0.8223261431905404,0.3381625709184096,0.12267314281601815,0.2836946517084098,0.587778471607785,-0.693419137955943,0.5479108410967815,-0.2861686334257796,-0.6191457596578164,0.9562141016902467,-0.40535938675517336,-0.6226794194348514,0.9915452690985161,-0.3233996076855056,0.10163010957527685,-0.838138418624925,0.5962017407039321,0.9156153282153567,-0.09543986201644472,-0.7775370360369187,0.06265405985881911,0.8634435244598345,0.5998735297466118,0.6333236438898291,0.7326076671028491,-0.9731553687857462,0.9019266775490254,0.796974896370387,0.9730730983502319,0.286392520718169,-0.9802212513562917,-0.7519435409502342,-0.3545533392664403,-0.08871836702313862,0.6698011621624256,0.5017985675949551,-0.11299394703852794,-0.9696078426449718,0.02219785343678482,-0.20012168989971224,-0.3869177772525706,0.8835526320747523,-0.29037339138618046,-0.23255924863199473,0.9219392754843784,-0.2397023584760336,-0.8940299676773347,-0.21563755347727898,0.9876218427933238,-0.3284109102244339,0.987539669762137,0.554518946025887,0.9623818845890871,0.28666744184157467,-0.6623756947064388,0.7456416600094203,-0.10658856313723009,-0.9588502451868693,-0.7235849891934719,0.6516003767305818,0.9270166378022877,-0.13909059968735904,0.016754267313380033,-0.8794984859203184,-0.6045092775527687,0.23272735592413185,0.8596534552943806,-0.13089781085250884,-0.2710017630115322,-0.3433134395198545,-0.7068410018202199,0.7687370563958461,-0.9810217541207154,0.7932857422689574,0.9146217593359234,0.05798150416004688,0.9925901498721469,-0.7713679761417324,-0.37005707632753493,-0.9100280165624403,0.12117600744555934,-0.20835031424594863,0.7667081636434809
-0.6647024707634793,-0.28747719936410265,0.6697604020968526,0.4609975414963784,-0.2663010310322089,-0.9758974228850964,0.35711499420509485,-0.8012056530155054,0.9124799931246679,0.5897328261157571,0.8148547646103566,0.7310669960360142,0.019793194249603352,0.7587460431706642,-0.6037764650263697,0.6901680919554114,0.03043198927811608,0.05669832749893988,-0.9463647248923894,-0.8519754905736476,0.947720498841118,0.8936032633109067,-0.79648134246515,-0.9769098195436472,0.3429382407751751,-0.9863101165650493,0.12424764423763468,0.12316337481614725,0.7154826550341287,0.9101022235621345,-0.5930550438542687,-0.28672934695048524,0.4268980632138415,-0.8913690550414838,0.9533579998145836,0.9974512881911568,-0.6368064293339579,0.5462642526054882,0.0498538598914271,-0.38694642130993284,-0.7982851254880148,-0.8533648265765051,0.5260383957362275,-0.8153776786367882,-0.18193215445573763,-0.7903711842063014,-0.9091195059141405,-0.6293533541167626,-0.8938518977240838,-0.5627755854330371,0.7782293510218448,-0.8267890815951565,0.3624045356618846,0.06063375160310447,0.05892516416822957,-0.8673283616214305,0.690410809670765,0.8934361032487501,0.19600232689602515,-0.8537190550213452,0.4888994815839173,0.06369788031996615,-0.6418856381773677,0.9251414472969329,-0.21487680968282974,0.054027682819891454,0.789012948638593,0.3814871482412996,0.5359688844683889,0.8495530762563799,-0.09288076879844864,0.35571461272521543,-0.8996019138833983,-0.6988189227576744,-0.18876557071554456,-0.04507354488030413,0.7955915674619476,0.7965494872260798,0.8316043834537185,0.6439547336401653,0.36961355069330726,-0.41479326383478765,-0.29414455099107606,-0.12394422868144694,-0.05767668813868643,0.6445884207759521,-0.6908207642383407,-0.2984087908841455,0.03393011378121502,0.9583779904849228,0.93548346673921,0.8876679675349248,-0.9965801260828879,0.2039169761293238,-0.3319387987393233,-0.20524402701197342,0.4487877771918557,-0.9041922515608054,0.6621995029051149,0.5461597321126292
